X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.135228650901,-8.56386737493403,"563","2294",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Timur STO Telkom,,,,,./0.png
115.132672435162,-8.56111974735574,"564","2295",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Selatan Tapal Batas Br. Demung,,,,,./0.png
115.134827745635,-8.55295696915658,"565","2303",,,CI Gate Valve AF 3'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.13503106241,-8.55223427198137,"566","2308",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Perempatan Jalan,,,,,./0.png
115.129668326281,-8.55162137899151,"567","2317",,,CI Gate Valve AF 3'',Gate Valve,,,,,,Perum Teduh Residence / Pertigaan Jalan,,,,,./0.png
115.144421181077,-8.55640206580999,"568","2357",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Pertokoan Dharma Kerti,,,,,./0.png
115.1399857777,-8.56003925303475,"569","2364",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Perempatan Jalan / Br. Sema,,,,,./0.png
115.139479191297,-8.55988862899471,"570","2366",,,"CI Gate Valve All Flanges 3""",Gate Valve,,,,,,Pertigaan Jalan / Jln. Pandawa,,,,,./0.png
115.138127490853,-8.55934551684357,"571","2368",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Kantor Camat Kediri,,,,,./0.png
115.155610933207,-8.54673644997292,"572","2373",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Br. Suralaga,,,,,./0.png
115.144909179816,-8.55448804709347,"573","2375",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Perempatan Jalan,,,,,./0.png
115.17041040212,-8.49464175303609,"575","2387",,,CI Gate Valve AF 8'',Gate Valve,,,,,Melayani daerah BSI dan Sekitarnya,Resv. MA. Dedari,,,,,./0.png
115.170404871308,-8.49466091195021,"576","2405",,,CI Gate Valve AF 8'',Gate Valve,,,,,Melayani daerah Banjar Anyar dan Sekitarnya,Resv. Dedari,,,,,./0.png
115.157657850019,-8.5137658721862,"577","2408",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Tempat Suci / Tiang Listrik,,,,,./0.png
