X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.1444788511,-8.55630288097701,"222","2431",,,PVC Reducer RRJ 8''x6'',Reducer,,,,,,Bang Sinar Mas,,,,,./0.png
115.144199000791,-8.55618125875895,"223","2433",,,PVC Reduser RRJ 6''x4'',Reducer,,,,,,Pertigaan Jln. Kartini,,,,,./0.png
115.144930314217,-8.5545852675367,"224","2435",,,PVC Reduser RRJ 4''x3'',Reducer,,,,,,Rumah Penduduk,,,,,./0.png
115.137929890282,-8.5440680497875,"225","2462",,,PVC Reduser RRJ 4''x3'',Reducer,,,,,,Perum Sanggulan Permai,,,,,./0.png
115.137846863868,-8.54428147331148,"226","2464",,,PVC Reduser RRJ 4''x3'',Reducer,,,,,,Perum Sanggulan Permai,,,,,./0.png
115.141006399526,-8.54735207011265,"227","2471",,,PVC Reduser RRJ 4''x3'',Reducer,,,,,,Tiang Listrik,,,,,./0.png
115.14360233978,-8.54554539897985,"228","2497",,,PVC Reducer RRJ 10''x8'',Reducer,,,,,,Perempatan Banjar Anyar,,,,,./0.png
115.146182594345,-8.53865012139374,"229","2523",,,PVC Reducer RRJ 8''x10'',Reducer,,,,,,Pertigaan Jalan Br. Sema,,,,,./0.png
115.151177581215,-8.55952200831022,"230","2570",,,PVC Reducer RRJ 8''x6'',Reducer,,,,,,Beton Portal,,,,,./0.png
115.140069311462,-8.55441665019111,"231","2580",,,PVC Reduser RRJ 6''x4'',Reducer,,,,,,Barat Traffic Light,,,,,./0.png
115.140187017269,-8.55439518017492,"232","2583",,,PVC Reduser RRJ 4''x3'',Reducer,,,,,,Selatan Pintu Masuk Terminal Kediri,,,,,./0.png
115.141353454317,-8.52875031599048,"233","2606",,,PVC Reducer RRJ 8''x6'',Reducer,,,,,,Selatan Pertigaan Perum Puskopad III,,,,,./0.png
115.139186493927,-8.52999733105999,"234","2619",,,PVC Reducer RRJ 6''x4'',Reducer,,,,,,Pertigaan Jalan / Perum Sandan Sari,,,,,./0.png
115.138615155774,-8.53114160019217,"235","2622",,,PVC Reducer RRJ 6''x4'',Reducer,,,,,,Ujung Pipa,,,,,./0.png
115.138528244381,-8.55158512448402,"236","2651",,,CI Reducer AF 3''x2'',Reducer,,,,,,Rumah Penduduk,,,,,./0.png
115.142266148271,-8.53557389877961,"237","2689",,,PVC Reducer RRJ 4''x2'',Reducer,,,,,,Perum Cempaka Asri,,,,,./0.png
115.133553485939,-8.56494033980294,"238","2741",,,PVC Reduser RRJ 3''x2'',Reducer,,,,,,,,,,,./0.png
115.138489781156,-8.56520924196493,"239","2767",,,PVC Reducer RRJ 4''x3'',Reducer,,,,,,Pertigaan Jalan,,,,,./0.png
115.174208815586,-8.37394802655338,"240","2776",,,,Reducer,,"3""x2""",,,,,,,PVC,,./0.png
115.090786536261,-8.60365149645531,"241","2777",,,,Reducer,,"4""x3""",,Jl. Pantai Kedungu,,,,,,,./0.png
115.129464398191,-8.50805354363178,"243",,,,,,,,,Subamia dencarik,,Subamia,,,,,./0.png
